objectid,filename,title,title,description,format,subject,grouping,location,latitude,longitude,collection_grouping_location_notes,accession_number,museum_entry_link,collection_number,file_count,artist,culture,country,date_photographed,earliest_date,latest_date,date,year,style_or_period,materials_or_techniques,measurements,creation_or_discovery_site,tags,photographer,relationships,rights,license_info,,,,,,,,,,,,,
SSID19334032_000362534_3600.jpg,https://archive.org/download/SSID19334032_000362534_3600.jpg/SSID19334032_000362534_3600.jpg,Relaxed Player of Tibia Pompeii Fresco,Relaxed Player of Tibia Pompeii Fresco,Relaxed player of tibia Pompeii fresco.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334031_000362533_3600.jpg,https://archive.org/download/SSID19334031_000362533_3600.jpg/SSID19334031_000362533_3600.jpg,Playing Just One Pipe of Tibia Naples Fresco,Playing Just One Pipe of Tibia Naples Fresco,Playing just one pipe of tibia Naples fresco.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334030_000362532_3600.jpg,https://archive.org/download/SSID19334030_000362532_3600.jpg/SSID19334030_000362532_3600.jpg,Boy Playing Tibia on Etruscan Tomb of the Baron,Boy Playing Tibia on Etruscan Tomb of the Baron,Man holds a cup next to a young flute player.,image/jpeg,music;aulos;tibia,,,,,,,https://tarquiniaturismo.com/tomba-del-barone/,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334029_000362531_3600.jpg,https://archive.org/download/SSID19334029_000362531_3600.jpg/SSID19334029_000362531_3600.jpg,Cupids Dancing and Playing Tibia Naples Fresco,Cupids Dancing and Playing Tibia Naples Fresco,"Fresco of cupids dancing, one plays tibia.",image/jpeg,music;aulos;tibia,,,,,,,https://herculaneum.uk/Ins%204/Herculaneum%204%2021%20p5.htm,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334028_000362530_3600.jpg,https://archive.org/download/SSID19334028_000362530_3600.jpg/SSID19334028_000362530_3600.jpg,Tibia Player with Tragic Chorus Member on Greek Vase,Tibia Player with Tragic Chorus Member on Greek Vase,Tibia player with tragic chorus member on Greek vase.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334026_000362529_3600.jpg,https://archive.org/download/SSID19334026_000362529_3600.jpg/SSID19334026_000362529_3600.jpg,Shawms,Shawms,Shawms.,image/jpeg,music;shawm;tibia,Alternate Angles,,,,Shawms Alternate Angles,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334025_000362528_3600.jpg,https://archive.org/download/SSID19334025_000362528_3600.jpg/SSID19334025_000362528_3600.jpg,Shawms,Shawms,Shawms.,image/jpeg,music;shawm;tibia,Alternate Angles,,,,Shawms Alternate Angles,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334024_000362527_3600.jpg,https://archive.org/download/SSID19334024_000362527_3600.jpg/SSID19334024_000362527_3600.jpg,Pronomos Vase,Pronomos Vase,"Ariadne and Dionysos recline, members of chorus, tibia player. Side B: Dionysos holding a lyre.",image/jpeg,music;aulos;tibia;lyre;tibia,,"Naples National Archaeological Museum, Naples",40.85339559,14.25058977,,,https://www.carc.ox.ac.uk/carc/resources/Introduction-to-Greek-Pottery/Keypieces/redfigure/pronomos,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334023_000362526_3600.jpg,https://archive.org/download/SSID19334023_000362526_3600.jpg/SSID19334023_000362526_3600.jpg,Tibia Player on Late Roman Souvenir of Games,Tibia Player on Late Roman Souvenir of Games,Tibia player on late Roman souvenir of games.,image/jpeg,music;aulos;tibia,,,,,,,https://www.researchgate.net/figure/Citta-del-Vaticano-Musei-Vaticani-Sezione-Arte-Sacra-Vetro-dorato-con-ritratto-di_fig8_330738969,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334022_000362525_3600.jpg,https://archive.org/download/SSID19334022_000362525_3600.jpg/SSID19334022_000362525_3600.jpg,Tabor Pipes,Tabor Pipes,Tabor pipes.,image/jpeg,music;music;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334021_000362524_3600.jpg,https://archive.org/download/SSID19334021_000362524_3600.jpg/SSID19334021_000362524_3600.jpg,Diego Carpitella and Player of Modern Double Pipes Without Reeds,Diego Carpitella and Player of Modern Double Pipes Without Reeds,Diego Carpitella and player of modern double pipes without reeds.,image/jpeg,music;music;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334020_000362523_3600.jpg,https://archive.org/download/SSID19334020_000362523_3600.jpg/SSID19334020_000362523_3600.jpg,Launeddas Player From 3000 Bce,Launeddas Player From 3000 Bce,Man playing tibia.,image/jpeg,music,,,,,,,"https://commons.wikimedia.org/wiki/File:Civilt%C3%A0_nuragica,_prima_et%C3%A0_del_ferro,_suonatore_di_launeddas_itifallico,_da_ittiri.jpg",,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334019_000362522_3600.jpg,https://archive.org/download/SSID19334019_000362522_3600.jpg/SSID19334019_000362522_3600.jpg,Phlyax Vase with Scene From Amphitruo Play,Phlyax Vase with Scene From Amphitruo Play,Phlyax vase with scene from Amphitruo play.,image/jpeg,varia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334018_000362521_3600.jpg,https://archive.org/download/SSID19334018_000362521_3600.jpg/SSID19334018_000362521_3600.jpg,Tibia Player on Ludovisi Throne,Tibia Player on Ludovisi Throne,A girl playing the aulos or double flute.,image/jpeg,music;aulos;tibia,,"Naples National Archaeological Museum, Naples",40.85339559,14.25058977,,,https://commons.wikimedia.org/wiki/File:Syn1.jpg,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334017_000362520_3600.jpg,https://archive.org/download/SSID19334017_000362520_3600.jpg/SSID19334017_000362520_3600.jpg,Tibia Player with Birds on Greek Vase,Tibia Player with Birds on Greek Vase,"Comedic Play: Two men dressed in bird costumes, with fake phalluses for comedic effect. A man plays tibia in between them.",image/jpeg,music;aulos;tibia,Alternate Angles,,,,tibia player with Birds on Greek vase Alternate Angles,,https://www.cornellcollege.edu/classical_studies/lit/cla364-1-2006/05groupfive/Plays.htm,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334016_000362519_3600.jpg,https://archive.org/download/SSID19334016_000362519_3600.jpg/SSID19334016_000362519_3600.jpg,Tibia with Case on Greek Vase,Tibia with Case on Greek Vase,Tibia with case on Greek vase.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334015_000362518_3600.jpg,https://archive.org/download/SSID19334015_000362518_3600.jpg/SSID19334015_000362518_3600.jpg,Zeus and Hera Wedding Relief,Zeus and Hera Wedding Relief,Zeus and Hera Wedding. Tibia and cymbals are tied to a column.,image/jpeg,music;aulos;tibia;cymbals,,"Naples National Archaeological Museum, Naples",40.85339559,14.25058977,,,https://commons.wikimedia.org/wiki/File:Crono_e_Rea_assistita_da_Iride.jpg,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334014_000362517_3600.jpg,https://archive.org/download/SSID19334014_000362517_3600.jpg/SSID19334014_000362517_3600.jpg,Oboe and English Horns,Oboe and English Horns,Oboe and English horns.,image/jpeg,music;oboe;horn,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334013_000362516_3600.jpg,https://archive.org/download/SSID19334013_000362516_3600.jpg/SSID19334013_000362516_3600.jpg,Tibia Players on Phlyax Vase,Tibia Players on Phlyax Vase,Tibia players on phlyax vase.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334012_000362515_3600.jpg,https://archive.org/download/SSID19334012_000362515_3600.jpg/SSID19334012_000362515_3600.jpg,"Tibia Player in Relief with Scene From Comedy, Naples","Tibia Player in Relief with Scene From Comedy, Naples","Comedy scene, man plays tibia.",image/jpeg,music;aulos;tibia,,"Naples National Archaeological Museum, Naples",40.85339559,14.25058977,,,https://www.bridgemanimages.com/en-US/roman-1st-century-ad/roman-art-comedy-theatre-scene-comedy-of-the-piece-andria-by-terence-publius-terentius-afer-185-159/sculpture/asset/4660560,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334011_000362514_3600.jpg,https://archive.org/download/SSID19334011_000362514_3600.jpg/SSID19334011_000362514_3600.jpg,Clarinets,Clarinets,Clarinets.,image/jpeg,music;clarinet,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334010_000362513_3600.jpg,https://archive.org/download/SSID19334010_000362513_3600.jpg/SSID19334010_000362513_3600.jpg,Luigi Buranca Launeddas Player,Luigi Buranca Launeddas Player,Luigi Buranca launeddas player.,image/jpeg,music;launeddas,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334009_000362512_3600.jpg,https://archive.org/download/SSID19334009_000362512_3600.jpg/SSID19334009_000362512_3600.jpg,Near Eastern Double Pipes,Near Eastern Double Pipes,Near Eastern double pipes.,image/jpeg,music;double pipes,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334007_000362510_3600.jpg,https://archive.org/download/SSID19334007_000362510_3600.jpg/SSID19334007_000362510_3600.jpg,Double Reeds From Egypt,Double Reeds From Egypt,Double reeds from Egypt.,image/jpeg,music,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334006_000362509_3600.jpg,https://archive.org/download/SSID19334006_000362509_3600.jpg/SSID19334006_000362509_3600.jpg,Satyr Playing Long Tibia Fresco,Satyr Playing Long Tibia Fresco,Satyr playing long tibia fresco.,image/jpeg,music;tibia;satyr;aulos,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334005_000362508_3600.jpg,https://archive.org/download/SSID19334005_000362508_3600.jpg/SSID19334005_000362508_3600.jpg,Naples Tibiae 3,Naples Tibiae 3,Naples tibiae 3.,image/jpeg,music;tibia;aulos,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334004_000362507_3600.jpg,https://archive.org/download/SSID19334004_000362507_3600.jpg/SSID19334004_000362507_3600.jpg,Cupid Playing Tibia in Hercules' Ear Naples Fresco,Cupid Playing Tibia in Hercules' Ear Naples Fresco,"Cupid blows tibia in Hercules’ ear.  From scene of Hercules and Omphale. Fresco.  1st century AD.  Naples, Museo Archaeologico, 8992.  Detail of 0307220706.",image/jpeg,music;aulos;tibia,,"Naples National Archaeological Museum, Naples",40.85339559,14.25058977,,,https://commons.wikimedia.org/wiki/File:IX.3.5_Pompeii._Painting_of_Hercules_and_Omphale_from_the_centre_panel_of_east_wall_of_triclinium._Now_in_Naples_Archaeological_Museum._Inventory_number_8992..jpg,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334003_000362506_3600.jpg,https://archive.org/download/SSID19334003_000362506_3600.jpg/SSID19334003_000362506_3600.jpg,Naples Tibiae 2,Naples Tibiae 2,Naples tibiae 2.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334002_000362505_3600.jpg,https://archive.org/download/SSID19334002_000362505_3600.jpg/SSID19334002_000362505_3600.jpg,Satyr Playing Tibia Naples Fresco,Satyr Playing Tibia Naples Fresco,Satyr playing tibia Naples fresco.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334001_000362504_3600.jpg,https://archive.org/download/SSID19334001_000362504_3600.jpg/SSID19334001_000362504_3600.jpg,Tibia Player on Greek Vase,Tibia Player on Greek Vase,Tibia player on Greek vase.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19334000_000362503_3600.jpg,https://archive.org/download/SSID19334000_000362503_3600.jpg/SSID19334000_000362503_3600.jpg,Phrygian Tibia with Trojan Horse Fresco,Phrygian Tibia with Trojan Horse Fresco,Roman depiction of the Trojan horse. Man plays tibia. House of Menander Pompeii Fresco.,image/jpeg,music;aulos;tibia,,,,,,,https://www.flickr.com/photos/7208148@N02/49220825121,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333999_000362502_3600.jpg,https://archive.org/download/SSID19333999_000362502_3600.jpg/SSID19333999_000362502_3600.jpg,Funeral Relief with Tibia Players,Funeral Relief with Tibia Players,Roman funeral procession. Musicians accompany procession playing horns and tibia.,image/jpeg,music;aulos;tibia,,,,,,,https://www.researchgate.net/figure/Amiternum-relief-first-century-BC-showing-a-Roman-funeral-procession-in-the-Museo_fig3_303530483,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333998_000362501_3600.jpg,https://archive.org/download/SSID19333998_000362501_3600.jpg/SSID19333998_000362501_3600.jpg,"Curtain Call with Tibia Player, Imperial Relief","Curtain Call with Tibia Player, Imperial Relief","Curtain call with tibia player, imperial relief.",image/jpeg,music;aulos;tibia,,,,,,,Figure 26: https://www.cambridge.org/core/books/living-theatre-in-the-ancient-roman-house/performance-at-pompeii-and-the-range-of-roman-theatrical-entertainments/0719DE5F3B05B0FB1A193BB88C6BC59E,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333997_000362500_3600.jpg,https://archive.org/download/SSID19333997_000362500_3600.jpg/SSID19333997_000362500_3600.jpg,Launeddas Player,Launeddas Player,Launeddas player.,image/jpeg,music;launeddas;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333996_000362499_3600.jpg,https://archive.org/download/SSID19333996_000362499_3600.jpg/SSID19333996_000362499_3600.jpg,Naples Tibiae,Naples Tibiae,Naples tibiae.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333995_000362498_3600.jpg,https://archive.org/download/SSID19333995_000362498_3600.jpg/SSID19333995_000362498_3600.jpg,Concert with Tibia Player Naples Fresco,Concert with Tibia Player Naples Fresco,"Actor plays tibia, girl plays kithara / lyre.",image/jpeg,music;aulos;tibia;actor,,,,,,,https://commons.wikimedia.org/wiki/File:Wall_painting_-_concert_-_Herculaneum_%28ins_or_II_-_palaestra%29_-_Napoli_MAN_9021.jpg,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333994_000362497_3600.jpg,https://archive.org/download/SSID19333994_000362497_3600.jpg/SSID19333994_000362497_3600.jpg,"Tibia Player on Mosaic At Ostia, Caserna Dei Vigili","Tibia Player on Mosaic At Ostia, Caserna Dei Vigili","Tibia player on mosaic at Ostia, Caserna dei vigili.",image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333993_000362496_3600.jpg,https://archive.org/download/SSID19333993_000362496_3600.jpg/SSID19333993_000362496_3600.jpg,Tibia Player on Etruscan Tomb of the Leopards,Tibia Player on Etruscan Tomb of the Leopards,Wall includes dancers and tibia players.,image/jpeg,music;aulos;tibia;dance;tomb,,,,,,,"https://commons.wikimedia.org/wiki/File:La_tombe_%C3%A9trusque_des_L%C3%A9opards_%28Tarquinia,_Italie%29_%2839824657630%29.jpg",,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333992_000362495_3600.jpg,https://archive.org/download/SSID19333992_000362495_3600.jpg/SSID19333992_000362495_3600.jpg,Naples Tibiae Mouthpieces,Naples Tibiae Mouthpieces,Naples tibiae mouthpieces.,image/jpeg,music;aulos;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333991_000362494_3600.jpg,https://archive.org/download/SSID19333991_000362494_3600.jpg/SSID19333991_000362494_3600.jpg,Dioscourides Mosaic,Dioscourides Mosaic,"Scene depicting 3 comedic figures wearing masks - one woman and one young boy play the aulos, one holds cymbals, and one plays a tympanon; possibly a scene from Menander's Theophoroumene. Note that the artist's signature is present in the mosaic.",image/jpeg,music;mask;mosaic,Alternate Angles,"Naples National Archaeological Museum, Naples",40.85339559,14.25058977,Naples mosaic Theophoroumene scene Alternate Angles,,"https://commons.wikimedia.org/wiki/File:Mosaic_depicting_street_musicians,_signed_by_Dioskourides_of_Samos,_it_was_found_in_the_so-called_Villa_of_Cicero_near_the_ancient_city_of_Pompeii,_1st_century_BC,_Naples_National_Archaeological_Museum_%2817416686310%29.jpg",,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333990_000362493_3600.jpg,https://archive.org/download/SSID19333990_000362493_3600.jpg/SSID19333990_000362493_3600.jpg,Phlyax Auletris,Phlyax Auletris,Phlyax auletris.,image/jpeg,music;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333989_000362492_3600.jpg,https://archive.org/download/SSID19333989_000362492_3600.jpg/SSID19333989_000362492_3600.jpg,Phlyax with Torch,Phlyax with Torch,Phlyax with torch.,image/jpeg,music;tibia,,,,,,,,,1,,,,Not Available,,,,,,,,,,,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333988_000362491_3600.jpg,https://archive.org/download/SSID19333988_000362491_3600.jpg/SSID19333988_000362491_3600.jpg,Trier Mosaic,Trier Mosaic,Trier mosaic.,image/jpeg,music;tibia,Alternate Angles,,,,Trier mosaic Alternate Angles,,"https://commons.wikimedia.org/wiki/File:Monnus_Mosaic,_from_a_Roman_Villa_near_Trier,_end_of_the_3rd_century_AD,_Rheinisches_Landesmuseum_Trier,_Germany_%2829955008111%29.jpg",,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19333987_000362490_3600.jpg,https://archive.org/download/SSID19333987_000362490_3600.jpg/SSID19333987_000362490_3600.jpg,Trier Mosaic,Trier Mosaic,Trier mosaic.,image/jpeg,music;tibia,Alternate Angles,,,,Trier mosaic Alternate Angles,,"https://commons.wikimedia.org/wiki/File:Monnus_Mosaic,_from_a_Roman_Villa_near_Trier,_end_of_the_3rd_century_AD,_Rheinisches_Landesmuseum_Trier,_Germany_%2829955008111%29.jpg",,1,,,,Not Available,,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249918_0311180500_1024.jpg,https://archive.org/download/SSID19249918_0311180500_1024.jpg/SSID19249918_0311180500_1024.jpg,"Herculaneum: Reconstructed Press, Probably For Olives","Herculaneum: Reconstructed Press, Probably For Olives","Herculaneum: reconstructed press, probably for olives.",image/jpeg,varia,,,,,,,,,1,,Roman (ancient Italian style),,11/18/03,,,,,,,,"Herculaneum; Resina, Napoli, Campania, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249917_0311080510_1024.jpg,https://archive.org/download/SSID19249917_0311080510_1024.jpg/SSID19249917_0311080510_1024.jpg,Agrigento: Precinct of Demeter,Agrigento: Precinct of Demeter,Agrigento: precinct of Demeter.   An open area with a small temple in the background.,image/jpeg,varia,,,,,,,,,1,,Greek (ancient); Classical,,11/8/03,,,,,,,,"Agrigento / Akragas; Agrigento, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249916_0311080509_1024.jpg,https://archive.org/download/SSID19249916_0311080509_1024.jpg/SSID19249916_0311080509_1024.jpg,Agrigento: Ruins of the Temple of Olympian Zeus Showing Indentations For Hoisting Stones,Agrigento: Ruins of the Temple of Olympian Zeus Showing Indentations For Hoisting Stones,Agrigento: ruins of the Temple of Olympian Zeus showing indentations for hoisting stones.  .,image/jpeg,varia;Zeus;Jupiter;temple,,,,,,,,,1,,Greek (ancient); Classical,,11/8/03,,,,,,,,"Agrigento / Akragas; Agrigento, Sicily, Italy",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID19249914_0311080508_1024.jpg,https://archive.org/download/SSID19249914_0311080508_1024.jpg/SSID19249914_0311080508_1024.jpg,Agrigento: Remains of a Column From the Temple of Olympian Zeus,Agrigento: Remains of a Column From the Temple of Olympian Zeus,Agrigento: remains of a column from the Temple of Olympian Zeus.  .,image/jpeg,varia;Zeus;Jupiter;temple;column,,,,,,,,,1,,Greek (ancient); Classical,,11/8/03,,,,,,,,"Agrigento / Akragas; Agrigento, Sicily, Italy ",,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
