objectid,filename,title,creator,description,format,subject,grouping,location,latitude,longitude,collection_grouping_location_notes,accession_number,museum_entry_link,collection_number,file_count,artist,culture,country,date_photographed,earliest_date,latest_date,date,style_or_period,materials_or_techniques,measurements,creation_or_discovery_site,tags,photographer,relationships,rights,license_info,,,,,,,,,,,,,
SSID20902234_000775756_3600.jpg,https://archive.org/download/SSID20902234_000775756_3600.jpg/SSID20902234_000775756_3600.jpg,Inscription Greek,Timothy Moore Project Collection,Inscription Greek,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902233_000775757_3600.jpg,https://archive.org/download/SSID20902233_000775757_3600.jpg/SSID20902233_000775757_3600.jpg,Antony & Cleopatra gem,Timothy Moore Project Collection,Antony & Cleopatra gem,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902232_000775758_3600.jpg,https://archive.org/download/SSID20902232_000775758_3600.jpg/SSID20902232_000775758_3600.jpg,Metope,Timothy Moore Project Collection,Metope,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,"LV 21 , 1 (LG)",https://id.smb.museum/object/726392,"Old Museum, Main Floor, Room 11",1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902231_000775759_3600.jpg,https://archive.org/download/SSID20902231_000775759_3600.jpg/SSID20902231_000775759_3600.jpg,Comic scene,Timothy Moore Project Collection,South Italian vase. Scene from comedy. Miser lies on money box.,image/jpeg,music;theater,,"Altes Museum, Berlin",52.51952011,13.39875828,,F 3044,https://id.smb.museum/object/687404,"Old Museum, Main Floor, Room 9",1,,,,Not Available,,4th century BCE,500 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902230_000775760_3600.jpg,https://archive.org/download/SSID20902230_000775760_3600.jpg/SSID20902230_000775760_3600.jpg,Acrobat vase,Timothy Moore Project Collection,Pelike of so-called Gnathia type.  Female acrobat shooting arrow with her feet.  4th cent. BCE,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,F 3044,https://id.smb.museum/object/687851/pelike-gnathia-gattung,"Old Museum, Main Floor, Room 10",1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902229_000775761_3600.jpg,https://archive.org/download/SSID20902229_000775761_3600.jpg/SSID20902229_000775761_3600.jpg,Skeleton vase,Timothy Moore Project Collection,Skeleton vase,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,30141,https://id.smb.museum/object/678756/weinbecher-skelettbecher ,"Old Museum, upper floor, room 5",1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902228_000775762_3600.jpg,https://archive.org/download/SSID20902228_000775762_3600.jpg/SSID20902228_000775762_3600.jpg,Euripides,Timothy Moore Project Collection,"Roman copy of statue in Theater at Athens, original about 330 BCE",image/jpeg,music;theater,,"Altes Museum, Berlin",52.51952011,13.39875828,,,https://commons.wikimedia.org/wiki/File:Euripides_altes_Museum.jpg,,1,,,,Not Available,,330 BCE,330 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902227_000775764_3600.jpg,https://archive.org/download/SSID20902227_000775764_3600.jpg/SSID20902227_000775764_3600.jpg,Funerary reliefts from Palmyra,Timothy Moore Project Collection,Limestone.  2nd-3rd cent. CE,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,2nd-3rd century CE,200,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902226_000775765_3600.jpg,https://archive.org/download/SSID20902226_000775765_3600.jpg/SSID20902226_000775765_3600.jpg,Attalus,Timothy Moore Project Collection,"Attalus II or Attalus III.  From Temple near Theater at Pergamum, 150-125 BCE",image/jpeg,non-music;theater,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,150-125 BCE,150 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902225_000775766_3600.jpg,https://archive.org/download/SSID20902225_000775766_3600.jpg/SSID20902225_000775766_3600.jpg,Bust of an Ethiopian,Timothy Moore Project Collection,"Marble, 170 CE",image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,170 CE,170,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902224_000775767_3600.jpg,https://archive.org/download/SSID20902224_000775767_3600.jpg/SSID20902224_000775767_3600.jpg,Dancing boy,Timothy Moore Project Collection,ancient bronze statuette,image/jpeg,music;dance,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902223_000775768_3600.jpg,https://archive.org/download/SSID20902223_000775768_3600.jpg/SSID20902223_000775768_3600.jpg,Facade,Timothy Moore Project Collection,Facade,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902222_000775769_3600.jpg,https://archive.org/download/SSID20902222_000775769_3600.jpg/SSID20902222_000775769_3600.jpg,Polydeukion,Timothy Moore Project Collection,Roman marble bust of Polydeukion.  160-170 CE.,image/jpeg,non-music;sculpture,,"Altes Museum, Berlin",52.51952011,13.39875828,,SK 413,https://id.smb.museum/object/698840,"Old Museum, upper floor, room 7",1,,,,Not Available,,160-170 CE,160,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902221_000775770_3600.jpg,https://archive.org/download/SSID20902221_000775770_3600.jpg/SSID20902221_000775770_3600.jpg,Youth,Timothy Moore Project Collection,"Statue of a Youth, Bronze",image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902220_000775771_3600.jpg,https://archive.org/download/SSID20902220_000775771_3600.jpg/SSID20902220_000775771_3600.jpg,Actors and masks,Timothy Moore Project Collection,"Greek: late classical and Hellenistic
Tragic mask called Priam, 150-100 BCE.  Comic slave's mask, 4th -3rd cent. BCE.  Old comic actor attacking, mid 4th cent.
2 boon companions from middle comedy, Attic, 375-350 BCE.
Tympanon player with crown, from Myrina, 150-100 BCE",image/jpeg,music;theater;actor;Tympanon;comedy;tragedy,,"Altes Museum, Berlin",52.51952011,13.39875828,,TC 7969,https://id.smb.museum/object/704450,"Old Museum, Main Floor, Room 9",1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902219_000775772_3600.jpg,https://archive.org/download/SSID20902219_000775772_3600.jpg/SSID20902219_000775772_3600.jpg,Paris and Helen,Timothy Moore Project Collection,"Hydra of Jena Painter.  Rhodes, around 390 BCE.",image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,ca. 390 BCE,390 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902218_000775773_3600.jpg,https://archive.org/download/SSID20902218_000775773_3600.jpg/SSID20902218_000775773_3600.jpg,Julius Caesar,Timothy Moore Project Collection,Julius Caesar,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902217_000775774_3600.jpg,https://archive.org/download/SSID20902217_000775774_3600.jpg/SSID20902217_000775774_3600.jpg,Marcus Agrippa,Timothy Moore Project Collection,Marcus Agrippa,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902216_000775775_3600.jpg,https://archive.org/download/SSID20902216_000775775_3600.jpg/SSID20902216_000775775_3600.jpg,Archaic relief,Timothy Moore Project Collection,Archaic relief,image/jpeg,non-music,,"Altes Museum, Berlin",52.51952011,13.39875828,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902215_000775776_3600.jpg,https://archive.org/download/SSID20902215_000775776_3600.jpg/SSID20902215_000775776_3600.jpg,Athena,Timothy Moore Project Collection,neoclassical sculpture,image/jpeg,non-music,Collection,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902214_000775777_3600.jpg,https://archive.org/download/SSID20902214_000775777_3600.jpg/SSID20902214_000775777_3600.jpg,Dionysus and Ariadne,Timothy Moore Project Collection,"Dionysus accompanied by muse or possibly Ariadne, who holds a lyre.",image/jpeg,music;lyre,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902213_000775778_3600.jpg,https://archive.org/download/SSID20902213_000775778_3600.jpg/SSID20902213_000775778_3600.jpg,Apollo or Helios,Timothy Moore Project Collection,Apollo or Helios holding a kithara,image/jpeg,music;kithara;lyres,Collection,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,"https://commons.wikimedia.org/wiki/File:Schinkel,_Detail_Bauakademie_Berlin_1,_um_1835.jpg",,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902212_000775779_3600.jpg,https://archive.org/download/SSID20902212_000775779_3600.jpg/SSID20902212_000775779_3600.jpg,Cupid as Hercules,Timothy Moore Project Collection,neoclassical sculpture,image/jpeg,non-music;Eros;Hercules,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,https://commons.wikimedia.org/wiki/File:Emil_Wolff-Eros-Mutter_Erde_fec.jpg,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902209_000775780_3600.jpg,https://archive.org/download/SSID20902209_000775780_3600.jpg/SSID20902209_000775780_3600.jpg,Medea helps Jason defeat dragon,Timothy Moore Project Collection,neoclassical sculpture,image/jpeg,non-music;Ovid;Apollo,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,https://commons.wikimedia.org/wiki/File:Christian_Daniel_Rauch_-_Jason_und_Medea.jpg,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902208_000775781_3600.jpg,https://archive.org/download/SSID20902208_000775781_3600.jpg/SSID20902208_000775781_3600.jpg,Persephone,Timothy Moore Project Collection,neoclassical sculpture,image/jpeg,non-music;Ovid,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,https://commons.wikimedia.org/wiki/File:Tieck_Persephone.jpg,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902205_000775782_3600.jpg,https://archive.org/download/SSID20902205_000775782_3600.jpg/SSID20902205_000775782_3600.jpg,Hermes,Timothy Moore Project Collection,Reconstruction of Roman copy of Greek statue by Emil Wolff.,image/jpeg,non-music,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,https://commons.wikimedia.org/wiki/File:Emil_Wolff_-_Hermes.jpg,,1,Emil Wolff,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902204_000775783_3600.jpg,https://archive.org/download/SSID20902204_000775783_3600.jpg/SSID20902204_000775783_3600.jpg,Slaughter of Niobe's children,Timothy Moore Project Collection,Slaughter of Niobe's children,image/jpeg,non-music;Ovid,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902202_000775784_3600.jpg,https://archive.org/download/SSID20902202_000775784_3600.jpg/SSID20902202_000775784_3600.jpg,Electra,Timothy Moore Project Collection,Electra,image/jpeg,non-music,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,"https://commons.wikimedia.org/wiki/File:Tieck,_Elektra,_1824.jpg",,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902200_000775785_3600.jpg,https://archive.org/download/SSID20902200_000775785_3600.jpg/SSID20902200_000775785_3600.jpg,Winckelmann,Timothy Moore Project Collection,Winckelmann,image/jpeg,non-music,,"Friedrichswerder Church, Berlin",52.51593658,13.39769436,,,https://commons.wikimedia.org/wiki/File:Winckelmann_(Wichmann).jpg,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902199_000775786_3600.jpg,https://archive.org/download/SSID20902199_000775786_3600.jpg/SSID20902199_000775786_3600.jpg,Housewares from Roman provinces,Timothy Moore Project Collection,Housewares from Roman provinces,image/jpeg,non-music;Roman,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902197_000775787_3600.jpg,https://archive.org/download/SSID20902197_000775787_3600.jpg/SSID20902197_000775787_3600.jpg,Large jars from Troy,Timothy Moore Project Collection,Large jars from Troy,image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902196_000775788_3600.jpg,https://archive.org/download/SSID20902196_000775788_3600.jpg/SSID20902196_000775788_3600.jpg,Pottery from Troy,Timothy Moore Project Collection,Pottery from Troy,image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902195_000775789_3600.jpg,https://archive.org/download/SSID20902195_000775789_3600.jpg/SSID20902195_000775789_3600.jpg,Pottery from Troy,Timothy Moore Project Collection,"1200-1100 BCE, transition from Bronze to Iron Age",image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,1200-1100 BCE,1200 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902193_000775790_3600.jpg,https://archive.org/download/SSID20902193_000775790_3600.jpg/SSID20902193_000775790_3600.jpg,Ceremonial hat,Timothy Moore Project Collection,"11-9th cent. BCE, Southern Germany",image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,"https://commons.wikimedia.org/wiki/File:Berlin_Golden_Ceremonial_Hat,_1000-800_BC_(28678666671).jpg",,1,,,,Not Available,,11-9th century BCE,1200 BC,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902192_000775791_3600.jpg,https://archive.org/download/SSID20902192_000775791_3600.jpg/SSID20902192_000775791_3600.jpg,Pottery from Troy,Timothy Moore Project Collection,Pottery from Troy,image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902191_000775792_3600.jpg,https://archive.org/download/SSID20902191_000775792_3600.jpg/SSID20902191_000775792_3600.jpg,Prehistoric fertility statue,Timothy Moore Project Collection,Prehistoric fertility statue,image/jpeg,non-music;Venus;Aphrodite,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,https://en.wikipedia.org/wiki/Hacilar,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902190_000775793_3600.jpg,https://archive.org/download/SSID20902190_000775793_3600.jpg/SSID20902190_000775793_3600.jpg,Gold from Troy,Timothy Moore Project Collection,Reconstructions of gold from Troy,image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902189_000775794_3600.jpg,https://archive.org/download/SSID20902189_000775794_3600.jpg/SSID20902189_000775794_3600.jpg,Stool,Timothy Moore Project Collection,"2nd-3rd cent. CE, Dunapentele",image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,2nd-3rd century CE,200,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902188_000775795_3600.jpg,https://archive.org/download/SSID20902188_000775795_3600.jpg/SSID20902188_000775795_3600.jpg,Heinrich Schliemann,Timothy Moore Project Collection,Heinrich Schliemann,image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,"https://commons.wikimedia.org/wiki/File:Bust_of_Heinrich_Schliemann_(1822-1890),_Neues_Museum,_Berlin_(8169157750).jpg",,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902187_000775796_3600.jpg,https://archive.org/download/SSID20902187_000775796_3600.jpg/SSID20902187_000775796_3600.jpg,Cuman statue,Timothy Moore Project Collection,"Cumans, Steps of south Russia, 1055-1240 CE.  Turks.",image/jpeg,non-music,,"Museum for Pre and Early History, Berlin",52.52012638,13.39806053,,,,,1,,,,Not Available,,1055-1240 CE,1055,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902186_000775797_3600.jpg,https://archive.org/download/SSID20902186_000775797_3600.jpg/SSID20902186_000775797_3600.jpg,Arbutus,Timothy Moore Project Collection,Wild strawberry tree.  Arbutus x andrachnoides,image/jpeg,non-music,,"Botanical Gardens, Berlin",52.45420421,13.30557644,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902185_000775798_3600.jpg,https://archive.org/download/SSID20902185_000775798_3600.jpg/SSID20902185_000775798_3600.jpg,Cloelia,Timothy Moore Project Collection,"Oval Silver Plate, Netherlands (?), 2nd half of 17th century.  Cloelia flees Porsenna. Inv. O-1987,41.",image/jpeg,non-music;Roman,,"Kuntsgewerbe Museum, Berlin",52.50974102,13.36675373,,,,,1,,,,Not Available,,2nd half of 17th century,1650,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902184_000775799_3600.jpg,https://archive.org/download/SSID20902184_000775799_3600.jpg/SSID20902184_000775799_3600.jpg,Hercules and Nemean Lion,Timothy Moore Project Collection,"Moderno, ca. 1600.  Gilded Bronze.",image/jpeg,non-music;Hercules,,"Bode-Museum, Berlin",52.52209908,13.39444121,,,,,1,,,,Not Available,,ca. 1600,1600,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902183_000775800_3600.jpg,https://archive.org/download/SSID20902183_000775800_3600.jpg/SSID20902183_000775800_3600.jpg,Hercules and Cacus,Timothy Moore Project Collection,"Baccio Bandinelli, Hercules and Cacus, ca. 1525.",image/jpeg,non-music;Hercules,,"Bode-Museum, Berlin",52.52209908,13.39444121,,,,,1,,,,Not Available,,ca. 1525,1525,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902182_000775801_3600.jpg,https://archive.org/download/SSID20902182_000775801_3600.jpg/SSID20902182_000775801_3600.jpg,Tityos,Timothy Moore Project Collection,"Agostino Zoppo, 1520-1572.  Fragment of a sculpture with view's from Vergil's and Ovid's underworlds.",image/jpeg,non-music,,"Bode-Museum, Berlin",52.52209908,13.39444121,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902181_000775802_3600.jpg,https://archive.org/download/SSID20902181_000775802_3600.jpg/SSID20902181_000775802_3600.jpg,Hercules and a Centaur,Timothy Moore Project Collection,After Giambologna (1529-1608).  Bronze.,image/jpeg,non-music;Hercules,,"Bode-Museum, Berlin",52.52209908,13.39444121,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902180_000775803_3600.jpg,https://archive.org/download/SSID20902180_000775803_3600.jpg/SSID20902180_000775803_3600.jpg,Tarquin and Lucretia,Timothy Moore Project Collection,"After Pietro Tucca (1577-1644), Tarquin and Lucretia, cast in last quarter of 17th cent.",image/jpeg,non-music,,"Bode-Museum, Berlin",52.52209908,13.39444121,,,,,1,,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902179_000775804_3600.jpg,https://archive.org/download/SSID20902179_000775804_3600.jpg/SSID20902179_000775804_3600.jpg,Venus and Adonis,Timothy Moore Project Collection,"Adrian de Fries, Venus and Adonis, 1620/21",image/jpeg,non-music;Aphrodite,,"Bode-Museum, Berlin",52.52209908,13.39444121,,,,,1,,,,Not Available,,ca. 1620,1620,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
SSID20902178_000775805_3600.jpg,https://archive.org/download/SSID20902178_000775805_3600.jpg/SSID20902178_000775805_3600.jpg,Leda and Swan,Timothy Moore Project Collection,"Pierino da Vinci, 1530-1553.  Leda and Swan, view of Florence in background.",image/jpeg,non-music;Zeus;Jupiter,,"Bode-Museum, Berlin",52.52209908,13.39444121,,,,,1,Pierino da Vinci,,,Not Available,,,,,,,,,Timothy J. Moore,https://creativecommons.org/licenses/by-nc/4.0/,License terms apply only to those works and material in which copyright subsists. No rights are asserted to photographic reproductions of public domain materials.,,,,,,,,,,,,,,
